bureau_score,credit_utilization,debt_to_income,years_employed,credit_history_yrs,num_credit_inquiries_6m,max_dpd,months_delinquent
638,0.1009,0.7407,13.0,8.9,1,0,0
610,0.2234,0.5315,11.1,9.8,0,0,0
652,0.0863,0.5319,0.7,0.0,0,0,0
589,0.4191,1.2725,12.4,7.2,1,0,0
623,0.3407,1.1045,7.6,7.0,1,0,0
588,0.1815,0.5651,0.9,2.3,1,0,0
570,0.3394,0.6603,3.5,0.0,1,0,0
663,0.1438,0.3604,17.9,13.0,2,0,0
575,0.6519,0.3015,7.7,3.4,0,0,0
621,0.0798,0.2427,7.5,6.0,0,0,0
611,0.2813,1.1287,4.6,5.1,0,0,0
621,0.6046,0.3553,4.9,4.7,1,0,0
627,0.299,0.4664,1.1,2.2,2,0,0
613,0.5034,1.0773,13.5,8.1,0,0,0
654,0.2813,0.5551,12.3,7.7,2,0,0
565,0.4094,0.6797,0.0,1.2,2,0,0
635,0.1602,0.4182,17.1,12.1,1,0,0
644,0.0892,0.7192,0.0,0.0,1,0,0
622,0.1688,0.1942,12.0,10.2,0,0,0
523,0.4927,0.6269,0.4,0.0,1,0,0
658,0.164,0.1342,18.6,13.7,1,0,0
664,0.2927,0.7044,21.8,15.7,2,0,0
688,0.2408,0.3551,19.1,15.7,1,0,0
581,0.1884,0.5643,12.5,8.3,2,0,0
557,0.4689,1.2526,8.7,2.0,0,0,0
524,0.3936,1.3657,2.5,2.0,2,0,0
604,0.265,0.2997,6.0,4.9,1,0,0
605,0.3329,0.3078,4.2,5.1,1,0,0
555,0.6136,0.8991,9.0,5.2,1,0,0
656,0.0801,1.5605,15.1,12.0,0,0,0
542,0.8227,0.2745,20.3,16.0,1,0,0
644,0.2789,1.3791,0.0,0.0,0,0,0
597,0.2794,1.3694,18.6,13.7,2,0,0
539,0.2943,0.7193,3.1,0.0,1,0,0
691,0.0494,0.2578,2.4,2.8,1,0,0
612,0.2785,1.0295,13.7,10.0,2,0,0
633,0.3363,0.5918,14.2,7.5,0,0,0
594,0.1522,0.2251,5.2,2.8,1,0,0
539,0.554,0.2632,0.1,2.2,2,0,0
524,0.7088,0.9889,16.9,12.2,3,0,0
598,0.2299,0.3315,8.5,4.6,0,0,0
552,0.4272,0.2206,5.6,2.4,1,0,0
643,0.033,0.9172,7.3,7.1,0,0,0
678,0.1129,0.3474,7.4,4.2,0,0,0
641,0.356,1.5572,19.3,14.0,0,0,0
593,0.2431,1.2779,8.8,5.3,4,0,0
620,0.0687,0.5167,7.1,0.5,2,0,0
693,0.1374,0.1291,0.2,0.0,0,0,0
623,0.0544,0.8757,0.0,2.3,0,0,0
590,0.4353,0.2602,19.6,18.0,3,0,0
634,0.135,0.4013,11.0,6.2,2,0,0
656,0.0718,0.326,10.8,8.2,2,0,0
602,0.2407,0.5002,10.3,11.9,3,0,0
606,0.5579,0.6584,18.1,15.1,2,0,0
625,0.222,0.7271,17.3,9.7,0,0,0
634,0.1418,0.1143,6.3,3.9,1,0,0
598,0.1334,0.3715,0.0,0.5,1,0,0
671,0.1066,0.1928,14.6,12.8,0,0,0
578,0.0398,0.7963,1.8,0.0,2,0,0
633,0.1033,1.1644,7.0,6.4,0,0,0
659,0.1276,0.2985,18.0,14.0,0,0,0
657,0.0677,0.2372,2.6,1.2,0,0,0
691,0.205,0.9195,11.3,12.2,1,0,0
637,0.0885,0.304,16.5,9.7,0,0,0
549,0.6131,0.1872,10.7,8.2,3,0,0
662,0.144,0.5314,10.2,7.5,1,0,0
590,0.292,0.7559,2.8,2.7,1,0,0
664,0.0846,0.1349,20.5,16.7,0,0,0
601,0.3383,0.9825,14.9,7.7,0,0,0
574,0.3046,1.0969,4.7,3.6,4,0,0
566,0.5669,0.4977,5.9,8.1,1,0,0
591,0.3749,0.3005,5.6,5.5,1,0,0
558,0.3759,0.5473,13.4,8.1,1,0,0
625,0.0667,0.4228,10.8,6.0,3,0,0
638,0.3527,0.507,9.6,7.8,1,0,0
649,0.0997,0.3253,18.4,11.9,0,0,0
610,0.218,0.4049,6.9,4.5,0,0,0
574,0.3701,1.0034,13.4,7.9,0,0,0
583,0.5176,0.4186,2.7,6.0,0,0,0
639,0.2012,0.2815,16.1,12.0,2,0,0
648,0.0939,0.4967,9.9,7.0,1,0,0
655,0.1641,0.1634,14.5,6.9,1,0,0
642,0.3521,0.2819,15.1,8.9,0,0,0
604,0.4351,0.6909,17.0,11.8,2,0,0
614,0.1425,1.2253,14.5,10.0,1,0,0
666,0.1123,0.4005,10.1,10.4,1,0,0
543,0.3222,0.3084,8.7,6.3,3,0,0
547,0.6359,0.1524,16.8,13.8,4,0,0
606,0.3479,0.2102,16.1,11.6,3,0,0
597,0.2622,0.9079,0.0,1.7,0,0,0
631,0.2143,0.2735,3.7,0.0,1,0,0
600,0.207,0.3878,6.7,2.2,1,0,0
592,0.1767,0.2022,2.9,3.9,3,0,0
678,0.1725,1.0549,15.3,13.7,2,0,0
602,0.2,0.4175,13.0,5.7,1,0,0
622,0.2571,1.4954,9.9,7.0,0,0,0
620,0.0874,1.3281,0.0,0.0,3,0,0
692,0.0185,0.3089,18.8,11.8,0,0,0
577,0.1917,0.5254,4.7,0.0,2,0,0
532,0.2577,0.6522,2.2,1.3,2,0,0
563,0.4334,1.5228,14.8,10.0,3,0,0
604,0.1544,0.159,3.2,1.8,0,0,0
632,0.2085,0.3492,7.3,4.5,1,0,0
576,0.4722,0.2818,12.9,10.3,2,0,0
565,0.1372,0.1716,0.5,3.8,2,0,0
525,0.4042,0.2957,11.1,5.4,2,0,0
561,0.4815,1.2767,11.9,6.6,1,0,0
552,0.531,0.5878,12.4,8.9,0,0,0
613,0.03,0.1731,1.7,0.7,1,0,0
540,0.5217,0.1914,1.1,0.1,2,0,0
546,0.3251,0.8585,6.7,2.1,2,0,0
665,0.0882,0.3901,7.0,4.0,0,0,0
636,0.1873,0.9404,11.1,6.9,0,0,0
668,0.0789,1.0133,9.2,6.9,0,0,0
613,0.1856,0.2134,13.7,7.8,0,0,0
643,0.283,0.2932,16.0,13.0,2,0,0
698,0.1352,0.3275,16.6,9.1,0,0,0
628,0.0411,0.2999,11.1,10.9,3,0,0
583,0.0697,0.0938,3.6,0.9,2,0,0
608,0.1392,0.248,2.3,4.5,2,0,0
586,0.3184,0.178,4.2,1.4,1,0,0
590,0.2804,0.3752,10.0,8.7,2,0,0
606,0.5821,0.3357,6.4,3.8,2,0,0
623,0.3633,0.0893,9.8,7.0,1,0,0
650,0.1345,0.5885,5.8,5.3,0,0,0
576,0.4988,0.8293,0.6,0.0,0,0,0
505,0.3855,0.7942,0.0,0.0,3,0,0
617,0.052,0.8637,0.0,0.0,0,0,0
547,0.1149,0.8004,7.7,4.4,5,0,0
606,0.3467,0.9572,4.5,6.6,3,0,0
534,0.3522,0.4429,8.2,5.6,3,0,0
618,0.1145,0.4215,4.7,3.6,2,0,0
607,0.1311,0.3297,1.2,0.6,0,0,0
657,0.2489,0.9515,14.6,10.7,0,0,0
630,0.2152,0.5538,15.6,8.4,0,0,0
622,0.1504,0.2897,1.2,0.0,0,0,0
585,0.2938,0.1534,1.9,2.7,1,0,0
634,0.3287,0.7682,8.7,5.6,0,0,0
648,0.2832,0.596,9.0,6.1,0,0,0
687,0.0692,2.1198,16.2,11.3,1,0,0
687,0.1541,0.2214,15.1,11.9,0,0,0
607,0.6129,1.0895,13.3,8.0,1,0,0
587,0.2988,0.2289,0.0,0.2,1,0,0
586,0.3198,1.4248,2.3,0.0,0,0,0
535,0.56,0.4021,5.6,0.7,0,0,0
588,0.1917,1.1432,8.1,5.2,2,0,0
554,0.2106,1.3197,11.2,5.6,2,0,0
616,0.2764,0.4584,0.2,2.1,1,0,0
598,0.3671,1.1956,11.4,5.8,0,0,0
607,0.4024,0.2598,6.5,4.3,1,0,0
546,0.4,0.5415,1.9,2.9,3,0,0
577,0.2881,0.1231,6.2,5.3,2,0,0
582,0.1322,0.959,7.6,4.2,1,0,0
554,0.3874,0.1668,17.5,11.5,2,0,0
505,0.2391,0.4483,0.0,0.9,5,0,0
643,0.2106,0.3405,7.6,6.9,0,0,0
614,0.2715,0.7591,2.5,4.7,2,0,0
577,0.3144,0.0896,0.0,1.6,2,0,0
635,0.1884,0.7504,9.8,8.2,1,0,0
624,0.0676,0.7096,19.6,14.4,2,0,0
580,0.2954,0.5377,8.7,6.3,1,0,0
606,0.1618,0.2839,6.4,3.7,1,0,0
660,0.3183,1.3049,17.6,13.3,0,0,0
561,0.2849,0.3932,4.2,2.5,1,0,0
604,0.627,0.4392,13.7,11.0,0,0,0
514,0.3588,0.1586,3.0,3.5,3,0,0
641,0.3321,0.2144,16.1,12.2,2,0,0
576,0.3277,0.6201,7.3,3.9,1,0,0
604,0.2244,1.1573,7.9,5.4,0,0,0
611,0.2336,0.4081,2.0,3.6,2,0,0
611,0.0884,0.121,8.2,2.3,2,0,0
600,0.4914,0.2395,12.9,9.4,1,0,0
686,0.1152,0.4639,11.4,9.5,0,0,0
590,0.1882,0.3191,0.0,0.9,2,0,0
588,0.6093,0.1642,0.1,4.2,1,0,0
555,0.4303,0.4149,9.5,3.4,2,0,0
612,0.1869,0.4032,7.4,2.8,1,0,0
625,0.4463,0.8366,13.5,9.8,0,0,0
658,0.3924,0.847,16.6,13.5,1,0,0
594,0.3242,0.2043,15.1,10.7,1,0,0
590,0.5007,0.0727,14.1,12.5,0,0,0
606,0.2392,0.3957,4.6,2.1,1,0,0
550,0.4148,0.2993,7.0,4.4,3,0,0
621,0.1674,0.2664,18.9,14.8,3,0,0
582,0.5082,0.5226,2.7,1.2,1,0,0
613,0.2568,0.7502,1.8,3.1,0,0,0
645,0.1661,0.1334,12.3,10.0,0,0,0
639,0.297,1.2426,7.2,4.2,0,0,0
635,0.3386,1.1788,8.9,6.8,3,0,0
586,0.2223,0.8078,0.5,0.0,1,0,0
588,0.3389,1.2806,13.3,7.5,1,0,0
610,0.1701,0.3554,16.1,10.5,2,0,0
593,0.3331,0.4283,0.0,0.0,2,0,0
597,0.0761,0.4416,16.0,11.4,3,0,0
618,0.1139,0.9958,6.7,4.5,1,0,0
633,0.3722,0.2432,18.9,9.7,1,0,0
602,0.2338,0.2053,4.1,4.9,0,0,0
604,0.3598,0.2047,16.9,8.4,1,0,0
628,0.2386,0.2819,11.9,8.7,1,0,0
507,0.2569,0.4061,6.3,2.9,3,0,0
635,0.1892,1.2117,7.2,5.3,2,0,0
624,0.1654,1.1047,2.3,1.2,1,0,0
604,0.2821,0.5989,6.9,5.5,0,0,0
596,0.2353,0.8239,0.4,1.3,0,0,0
622,0.305,0.2566,12.2,10.6,0,0,0
649,0.1955,0.4482,4.7,4.8,0,0,0
689,0.0527,0.6618,15.6,11.0,0,0,0
592,0.3727,1.0093,12.1,10.4,3,0,0
642,0.471,0.8464,15.2,9.6,0,0,0
565,0.2434,0.5347,0.4,3.6,2,0,0
598,0.1228,1.1865,4.8,2.2,1,0,0
662,0.2781,0.4119,7.7,4.5,0,0,0
539,0.3677,0.3358,10.2,3.5,3,0,0
627,0.2442,1.4528,14.7,9.0,1,0,0
639,0.1146,0.9894,14.8,9.8,1,0,0
653,0.0751,0.6849,11.9,7.8,0,0,0
576,0.5553,0.9485,0.7,3.9,0,0,0
628,0.2749,0.8238,14.9,11.6,1,0,0
613,0.4239,1.0533,13.9,11.6,2,0,0
607,0.4913,1.3133,3.6,2.5,1,0,0
642,0.0701,0.8849,10.2,5.7,0,0,0
672,0.1998,1.1193,8.2,10.1,1,0,0
637,0.3478,0.5049,14.2,9.7,0,0,0
609,0.1779,0.4611,2.5,3.0,1,0,0
570,0.192,0.4302,5.4,1.9,1,0,0
563,0.5408,0.148,15.0,8.2,1,0,0
532,0.4713,0.1936,16.5,14.5,2,0,0
590,0.4292,1.0977,1.0,1.6,0,0,0
576,0.4476,0.1938,10.2,6.7,2,0,0
635,0.0718,0.7395,12.4,8.3,2,0,0
576,0.3436,1.2278,4.8,1.3,0,0,0
602,0.3383,0.6862,9.6,5.6,1,0,0
641,0.0557,0.3739,6.0,5.1,1,0,0
582,0.4401,0.7,13.8,9.8,2,0,0
583,0.0355,0.5706,6.3,5.9,3,0,0
536,0.6687,0.1991,10.0,1.5,1,0,0
590,0.1229,0.2783,4.1,3.2,1,0,0
619,0.2232,0.2877,0.6,2.0,1,0,0
630,0.1715,0.3981,8.3,1.4,0,0,0
673,0.2532,0.9729,11.2,5.8,0,0,0
586,0.1198,0.4282,12.0,5.5,2,0,0
627,0.2398,0.2651,12.5,11.3,1,0,0
555,0.5111,0.2128,0.4,0.4,1,0,0
570,0.4052,0.1538,14.4,10.4,1,0,0
538,0.328,0.2906,15.8,13.3,5,0,0
606,0.1269,0.1004,9.0,6.1,1,0,0
613,0.0239,0.1518,13.2,7.9,1,0,0
628,0.3335,0.6559,10.9,8.0,1,0,0
601,0.2667,0.4078,0.0,0.9,0,0,0
655,0.1144,1.0902,17.4,9.9,1,0,0
614,0.2254,0.3712,1.7,4.3,1,0,0
658,0.0981,0.5277,11.6,4.3,0,0,0
664,0.1346,0.3747,10.1,7.7,0,0,0
599,0.1437,0.5438,0.0,3.3,1,0,0
638,0.174,0.4418,0.0,0.2,2,0,0
602,0.1843,0.7419,10.4,3.2,1,0,0
637,0.0774,0.7547,15.4,13.8,2,0,0
521,0.5084,0.8761,5.2,2.7,2,0,0
613,0.0507,1.0122,13.5,11.0,2,0,0
721,0.2756,0.472,13.9,10.6,1,0,0
589,0.3915,0.3386,12.0,8.4,1,0,0
536,0.4077,0.4349,3.0,0.0,2,0,0
628,0.1455,0.4109,10.5,8.2,0,0,0
650,0.0953,0.8181,6.1,5.7,1,0,0
573,0.3759,0.9047,4.4,0.0,0,0,0
660,0.207,0.4561,8.3,9.2,0,0,0
578,0.3675,0.347,1.9,0.6,2,0,0
578,0.4562,1.1834,9.5,10.3,3,0,0
610,0.0397,0.5344,5.1,4.9,0,0,0
575,0.4057,0.2824,0.9,0.7,3,0,0
623,0.3667,1.9179,5.0,3.7,0,0,0
673,0.1029,1.3145,0.0,2.0,1,0,0
641,0.3163,1.9243,9.7,9.8,0,0,0
591,0.1286,0.3564,0.0,0.0,0,0,0
623,0.2795,0.6889,13.9,8.5,0,0,0
652,0.2357,0.8288,11.8,11.6,0,0,0
562,0.4951,0.3114,14.6,8.5,1,0,0
629,0.0464,1.5957,4.3,3.1,0,0,0
626,0.3074,0.5672,13.2,7.9,0,0,0
581,0.2937,0.4128,8.6,7.5,2,0,0
610,0.271,0.2158,17.2,7.1,4,0,0
584,0.3894,0.5307,12.2,10.0,0,0,0
611,0.3322,0.9111,13.0,11.4,1,0,0
612,0.1399,0.3274,7.5,6.6,1,0,0
634,0.187,0.8593,12.7,7.2,0,0,0
643,0.1405,0.1847,6.3,0.0,0,0,0
638,0.2017,0.4265,13.2,7.9,1,0,0
642,0.1083,0.2104,1.3,2.2,2,0,0
585,0.2931,0.2755,9.7,6.7,1,0,0
535,0.5763,0.3843,12.3,10.4,2,0,0
586,0.1218,0.7759,9.6,6.3,3,0,0
548,0.2814,1.4682,0.0,0.0,1,0,0
681,0.0824,0.2374,14.3,13.2,1,0,0
634,0.3987,0.2532,12.4,7.3,0,0,0
643,0.1722,0.7406,9.0,7.6,3,0,0
549,0.1291,1.4711,0.8,2.1,3,0,0
598,0.1476,0.1337,1.4,5.7,2,0,0
596,0.4055,0.7345,10.3,10.5,0,0,0
581,0.2321,0.6947,6.3,5.5,1,0,0
646,0.1013,0.2634,4.7,4.7,1,0,0
578,0.2729,0.4503,18.1,15.2,2,0,0
568,0.4144,0.7824,7.0,3.6,0,0,0
626,0.3679,1.2262,10.2,10.7,0,0,0
602,0.1285,0.2533,8.6,6.0,0,0,0
611,0.3167,0.3182,0.0,1.4,1,0,0
546,0.2731,0.8754,0.7,1.2,3,0,0
679,0.3105,0.2006,19.6,12.2,1,0,0
618,0.0993,0.5678,0.0,0.0,1,0,0
515,0.6263,1.1572,9.2,4.8,2,0,0
594,0.1891,0.2357,11.1,8.2,1,0,0
631,0.0287,0.5908,13.5,6.4,0,0,0
577,0.1297,0.5934,2.1,0.0,1,0,0
674,0.0598,0.5173,17.1,11.1,1,0,0
653,0.1021,1.2343,9.1,6.1,1,0,0
527,0.5446,0.2008,0.0,2.9,3,0,0
542,0.3517,0.6,7.2,7.0,2,0,0
664,0.0371,0.8211,14.6,10.0,1,0,0
614,0.339,0.3261,3.4,6.0,0,0,0
599,0.0685,0.8176,2.0,2.1,2,0,0
516,0.35,0.1473,0.0,1.3,2,0,0
501,0.3653,0.8694,4.7,0.0,2,0,0
550,0.6588,0.5581,8.3,3.9,0,0,0
560,0.5116,0.1615,6.7,6.8,0,0,0
659,0.028,0.3838,9.2,7.7,2,0,0
563,0.485,0.2884,5.1,7.2,3,0,0
646,0.0977,0.7467,3.6,6.0,1,0,0
596,0.0858,1.0665,8.0,4.5,0,0,0
669,0.0498,0.7455,5.0,5.8,1,0,0
577,0.4637,0.4474,3.3,0.3,3,0,0
631,0.131,0.7878,2.1,0.0,0,0,0
616,0.362,0.4399,14.7,10.9,0,0,0
585,0.4173,0.2414,4.4,4.6,0,0,0
646,0.2291,0.4466,5.3,4.4,3,0,0
544,0.5461,0.5632,0.9,2.5,2,0,0
600,0.5205,0.9139,9.3,5.3,1,0,0
625,0.1834,0.6705,2.6,3.9,0,0,0
614,0.2433,0.6123,12.1,7.4,0,0,0
598,0.2648,0.3759,5.4,8.6,1,0,0
535,0.2616,0.1147,3.9,4.4,1,0,0
649,0.1035,1.309,15.1,13.7,1,0,0
623,0.3859,0.6301,16.2,8.9,3,0,0
616,0.2733,1.4289,8.7,5.2,1,0,0
607,0.3969,0.3405,13.8,9.5,0,0,0
558,0.2543,0.3711,0.0,0.0,1,0,0
591,0.5468,0.5845,2.3,4.8,0,0,0
672,0.0594,0.1377,11.8,8.4,1,0,0
647,0.3545,1.1009,17.8,9.4,0,0,0
573,0.2466,0.8879,0.0,0.0,1,0,0
611,0.3105,0.3656,13.3,7.1,0,0,0
597,0.3063,0.7235,3.1,3.7,1,0,0
549,0.2258,0.4466,3.2,3.5,2,0,0
678,0.0437,0.1879,5.9,5.4,1,0,0
557,0.2171,0.47,4.5,5.1,3,0,0
688,0.0958,0.2934,6.7,9.1,2,0,0
640,0.1718,1.3132,3.8,6.3,1,0,0
572,0.6838,0.5623,13.4,8.5,1,0,0
594,0.3462,0.3597,10.5,11.6,0,0,0
604,0.2949,0.2656,10.7,7.1,2,0,0
670,0.2131,0.6746,9.8,7.1,0,0,0
637,0.1626,0.6576,8.5,6.1,0,0,0
607,0.2337,0.7194,10.5,8.7,2,0,0
539,0.2293,0.3832,5.7,0.3,4,0,0
605,0.1496,0.7146,4.7,3.3,3,0,0
624,0.2254,0.7059,12.6,9.4,0,0,0
600,0.1454,0.5534,1.3,0.0,2,0,0
597,0.3773,0.3522,10.5,3.9,3,0,0
634,0.3406,0.3816,11.6,6.5,1,0,0
561,0.5174,0.7556,0.0,0.0,0,0,0
556,0.2119,1.1299,4.0,2.9,1,0,0
584,0.385,0.2346,1.5,0.8,0,0,0
629,0.0933,0.927,2.8,4.3,1,0,0
574,0.1331,0.4792,3.2,1.5,5,0,0
663,0.1874,0.2028,11.3,7.2,1,0,0
622,0.1552,0.2002,13.4,11.4,0,0,0
650,0.168,0.7642,0.7,0.0,0,0,0
679,0.1663,0.5973,8.1,9.2,0,0,0
639,0.3145,0.6312,7.5,2.2,0,0,0
578,0.3081,0.3322,4.8,5.4,1,0,0
652,0.4099,0.2164,15.2,12.3,4,0,0
629,0.1998,1.1398,11.1,10.9,0,0,0
578,0.1699,0.4332,0.0,0.0,2,0,0
552,0.4698,0.6684,1.8,1.3,0,0,0
659,0.0418,1.1725,2.1,0.0,0,0,0
636,0.0955,0.5933,5.4,3.7,1,0,0
523,0.6322,0.6056,10.7,7.3,3,0,0
691,0.1568,0.6729,10.5,10.5,1,0,0
602,0.5768,0.1628,16.1,12.3,2,0,0
580,0.4864,0.4935,7.5,5.2,0,0,0
526,0.4801,0.6104,0.0,0.0,1,0,0
607,0.4022,0.2068,3.2,1.3,1,0,0
572,0.255,0.7712,4.1,2.4,1,0,0
672,0.2405,1.2722,18.7,13.3,0,0,0
531,0.2626,0.5688,10.5,11.2,4,0,0
673,0.0113,0.3385,11.9,9.1,0,0,0
690,0.1855,0.1092,17.2,10.0,0,0,0
691,0.2373,0.3361,17.4,17.4,0,0,0
629,0.4426,0.3815,11.2,9.9,2,0,0
553,0.3065,1.2731,6.8,6.7,4,0,0
587,0.4677,0.4284,17.0,11.5,3,0,0
602,0.262,0.5601,5.4,5.4,1,0,0
573,0.1005,1.0187,10.6,8.0,5,0,0
575,0.5675,0.2158,17.8,9.7,0,0,0
638,0.0776,1.0903,5.7,4.9,1,0,0
639,0.1981,1.2967,14.7,7.8,0,0,0
625,0.2562,0.0901,8.4,6.5,0,0,0
561,0.5736,0.1022,4.8,4.1,0,0,0
582,0.245,0.7885,13.1,7.3,3,0,0
593,0.3338,0.6386,3.2,2.5,2,0,0
644,0.1621,0.4491,15.7,12.2,2,0,0
564,0.4333,0.3021,8.7,5.1,2,0,0
572,0.5354,0.301,7.9,6.4,2,0,0
577,0.4276,0.2981,4.0,5.3,2,0,0
593,0.1469,1.1633,1.0,2.4,2,0,0
587,0.2104,1.8151,7.6,4.7,1,0,0
597,0.1624,0.6858,12.6,11.7,0,0,0
617,0.5903,0.8645,2.1,3.0,0,0,0
577,0.2664,0.533,4.3,2.7,1,0,0
545,0.4478,0.3561,14.0,8.6,3,0,0
625,0.1022,0.1439,14.7,11.5,1,0,0
612,0.2915,0.8608,0.0,2.2,1,0,0
715,0.2557,0.4659,19.2,15.7,0,0,0
665,0.3253,0.1745,15.7,12.2,0,0,0
532,0.5127,0.524,0.0,0.0,1,0,0
719,0.0194,0.273,10.9,8.8,0,0,0
627,0.2031,1.467,3.3,0.6,2,0,0
510,0.4811,0.3234,0.0,0.6,1,0,0
625,0.5607,0.4229,4.9,7.0,0,0,0
615,0.0119,0.5351,10.0,5.0,2,0,0
622,0.1946,1.4296,8.5,4.8,1,0,0
666,0.1876,2.5099,4.2,4.8,1,0,0
602,0.0643,0.4473,7.7,3.6,2,0,0
600,0.3798,0.6018,9.1,9.4,3,0,0
677,0.0756,0.281,8.0,7.6,0,0,0
579,0.6507,0.8478,10.5,9.4,1,0,0
625,0.1179,0.4744,13.7,11.9,1,0,0
588,0.3201,0.6776,11.3,5.3,2,0,0
639,0.0455,0.4141,14.5,8.0,1,0,0
652,0.2071,0.4345,3.6,5.2,0,0,0
646,0.1673,1.0698,11.0,7.1,2,0,0
634,0.2513,0.2779,0.0,0.0,1,0,0
660,0.1397,0.3694,0.0,1.4,0,0,0
551,0.252,0.3652,3.1,2.5,1,0,0
573,0.4326,0.2923,4.3,5.2,0,0,0
570,0.2457,0.7713,11.9,9.5,2,0,0
580,0.3772,0.1079,3.7,2.2,0,0,0
634,0.1197,0.7772,0.0,0.0,1,0,0
568,0.3274,0.1787,8.1,6.2,2,0,0
605,0.374,0.49,18.8,13.9,2,0,0
493,0.5299,0.5391,3.3,3.9,3,0,0
616,0.2468,0.303,13.0,9.4,4,0,0
603,0.4093,0.4027,12.0,8.2,2,0,0
613,0.3369,0.2252,6.9,4.5,0,0,0
582,0.2402,0.9976,2.8,1.1,1,0,0
608,0.255,0.4697,12.3,11.8,4,0,0
573,0.2325,0.706,3.4,0.6,2,0,0
580,0.4292,0.125,6.0,1.7,0,0,0
665,0.1379,0.6241,10.0,8.8,1,0,0
648,0.0987,1.5005,15.8,12.0,0,0,0
653,0.246,0.1557,11.0,11.8,0,0,0
650,0.0533,0.6167,9.4,6.4,3,0,0
675,0.2545,0.1162,10.8,7.5,1,0,0
551,0.2687,0.2838,8.2,4.1,3,0,0
622,0.0827,0.2928,0.0,0.2,1,0,0
612,0.0857,0.249,14.1,6.4,2,0,0
566,0.6908,0.2876,0.0,0.0,1,0,0
619,0.1331,1.1784,9.5,5.6,0,0,0
613,0.2598,1.546,10.5,7.5,3,0,0
563,0.0827,0.4171,4.2,1.8,2,0,0
608,0.5555,0.8254,11.7,7.0,0,0,0
657,0.0806,0.9401,6.8,1.7,0,0,0
599,0.5488,0.3377,15.0,11.8,0,0,0
599,0.1619,0.9226,14.1,8.4,0,0,0
709,0.1295,0.2215,14.2,13.3,0,0,0
544,0.0828,0.7721,3.7,2.5,2,0,0
602,0.3053,1.2058,19.6,11.6,0,0,0
615,0.2901,0.2205,14.7,5.7,1,0,0
521,0.502,0.3917,5.4,1.3,5,0,0
618,0.4531,2.0766,12.1,8.3,0,0,0
587,0.1285,0.5122,13.4,4.6,1,0,0
497,0.4424,1.2145,0.0,0.0,2,0,0
612,0.4971,0.6447,15.9,10.1,0,0,0
647,0.5033,0.7985,16.5,10.1,0,0,0
645,0.2309,1.6297,12.7,7.7,2,0,0
609,0.1022,1.3561,2.5,0.8,2,0,0
593,0.1728,0.3603,0.0,0.0,0,0,0
528,0.4565,0.1377,17.4,15.1,4,0,0
604,0.1743,0.0955,5.6,2.7,1,0,0
555,0.3215,1.2519,5.9,0.0,1,0,0
622,0.1964,0.2072,5.0,0.2,1,0,0
636,0.1748,0.8314,9.7,8.0,1,0,0
596,0.3483,0.7969,2.9,2.9,0,0,0
564,0.4458,0.7377,8.0,4.5,2,0,0
572,0.4143,0.5336,12.1,5.6,2,0,0
564,0.4603,1.665,6.0,5.6,2,0,0
656,0.1268,0.4973,16.1,8.1,3,0,0
612,0.2041,0.2357,8.8,6.9,0,0,0
525,0.2466,0.2888,2.2,0.7,3,0,0
575,0.3716,0.3933,1.9,2.3,0,0,0
638,0.1447,0.4629,14.4,9.1,1,0,0
598,0.2273,1.2493,1.0,3.6,1,0,0
604,0.1589,0.772,9.7,3.1,0,0,0
710,0.1594,0.0865,4.6,4.4,0,0,0
629,0.5399,0.5804,14.6,9.5,0,0,0
577,0.4414,0.9188,10.4,5.9,0,0,0
553,0.5638,0.2092,3.0,4.6,2,0,0
606,0.3283,0.3597,0.4,0.0,0,0,0
706,0.073,0.4187,18.3,13.3,0,0,0
620,0.2064,0.4076,7.2,5.3,1,0,0
612,0.2947,0.3612,15.6,8.5,0,0,0
618,0.3041,0.3028,14.3,11.7,2,0,0
681,0.1461,0.6296,9.8,10.9,0,0,0
662,0.0984,0.6561,17.4,15.4,2,0,0
619,0.0457,0.5987,0.0,0.8,1,0,0
651,0.0483,0.2061,8.9,5.8,0,0,0
546,0.7358,0.2834,5.6,5.6,1,0,0
476,0.6012,0.7034,3.4,4.3,2,0,0
584,0.365,1.2014,15.4,11.0,1,0,0
566,0.423,0.292,13.9,5.0,1,0,0
605,0.2333,0.5207,13.3,6.2,1,0,0
558,0.3002,0.6008,8.0,6.5,2,0,0
614,0.1824,0.6394,13.9,10.4,0,0,0
483,0.6081,0.4743,10.2,6.2,6,0,0
618,0.2253,0.5822,0.5,0.9,1,0,0
625,0.0985,0.6129,11.5,5.1,0,0,0
607,0.125,0.4452,10.6,7.1,4,0,0
547,0.2826,0.2771,17.7,11.7,6,0,0
555,0.5109,1.3672,5.5,0.0,2,0,0
549,0.6282,0.4396,3.7,2.8,1,0,0
612,0.1809,0.4528,7.7,2.3,0,0,0
634,0.1232,0.087,0.0,1.8,3,0,0
530,0.6187,0.3467,11.4,8.6,3,0,0
566,0.1496,0.5018,5.5,2.5,4,0,0
666,0.127,1.5079,11.9,6.3,0,0,0
589,0.2315,0.8682,3.3,0.0,0,0,0
535,0.2858,0.187,0.2,0.0,2,0,0
649,0.3082,0.2461,13.1,10.7,0,0,0
578,0.3139,0.1444,1.8,0.6,2,0,0
547,0.3823,0.5884,0.0,0.0,2,0,0
556,0.4513,0.8423,1.0,0.0,1,0,0
